reply_tweet_id,customer_tweet_id,customer_author,customer_message,apple_reply,created_at,cluster_id,intent
2050554,2050555,606401,"The service centre is in Hyderabad, India",We’d like to take a closer look at this. Can you start by letting us know more about the situation via DM?,Thu Oct 05 18:58:01 +0000 2017,3,customer_service_complaint
1232237,1232239,409002,"Hi, I have just updated my iPhone &amp; the WiFi is no longer connecting properly 😔 Any solution?","We can get you connected again with your iPhone. So we've got the right steps, what is happening exactly with Wi-Fi?",Wed Oct 25 21:19:00 +0000 2017,8,software_update_issues
922317,922316,338949,I restarted it and it worked for a few days but my lock screen disappeared again. This is what it looks like,We'll be happy to assist. DM us and we'll dig deeper there.,Tue Oct 17 17:22:29 +0000 2017,4,all_apps_crashing
1386593,1386591,442639,When I️ type ‘i’ it turns into I️,Thanks for confirming. DM us which iOS version you have in Settings &gt; General &gt; About and we'll work with you there.,Tue Oct 31 20:55:00 +0000 2017,9,keyboard_autocorrect_bug
2608156,2608154,737756,"iPhone 6s running iOS 11.0.2, no updates showing in App Store, pocketpool was an app I had but deleted recently, no idea what LightCycle is","Let's rule out being outdated by backing up, then updating your iPhone with these steps:",Mon Oct 30 22:13:30 +0000 2017,8,software_update_issues
1338100,1338098,432110,"iPhone 8, I’ve rebooted and it’s still persisting",Have you noticed if this is happening while you are in the app or while you are listening to music and using other apps?,Fri Oct 27 17:36:30 +0000 2017,10,recurring_device_issues
1516138,1516139,471765,"Yo, I’m regretting this update. Wtf is up ?!?","We'd like to help. Send us a DM letting us know what's going on, and we'll take it from there.",Fri Nov 03 18:56:29 +0000 2017,8,software_update_issues
1906022,1906023,201688,1 month terrible service- now ending with lies. Technicians report missing on my case. What ?!,We understand how important it is that you get the help you need. Send us a DM and we'll look into this with you.,Wed Oct 25 13:49:15 +0000 2017,3,customer_service_complaint
362094,362095,201777,ios 11.0.2 is causing havoc with voiceover on safari not reading out web pages. PLEASE fix it.,Thanks for reaching out. Restart the device and test to see if that issue persists with Safari and the voiceover function.,Sun Oct 08 18:01:26 +0000 2017,6,ios_update_issues
2435750,2435751,698843,", the phone freezing, noisy calls continue even after upgrading my 6 plus to IOS11.03. Any ETA on a fix?",Thanks for reaching out. Please DM us which iPhone model is having the issue. We'll start there.,Sun Oct 29 14:33:54 +0000 2017,6,ios_update_issues
826128,826126,316765,Not really this has been an on going issue.,"Alright, join us in DM with more detail about your Apple Watch and what you've been experiencing. We can start there.",Sun Oct 08 23:43:00 +0000 2017,3,customer_service_complaint
1735033,1735035,523928,Don’t like the new IOS. So much glitches fix it before I switch to #galaxy,We'd like to hear more about the glitches you're experiencing. DM us the iOS and device we're working with to get started.,Tue Nov 07 03:40:49 +0000 2017,6,ios_update_issues
2113835,2113836,417284,Why doesn’t the weight field on the medical ID screen auto populate with new data from the Health app?,We value your feedback on things like this. You can provide that directly to our development team here:,Wed Nov 08 16:56:33 +0000 2017,1,account_and_store_issues
1212800,1212801,404649,my iPhone 6 stops recognizing my finger(home button works) about once every 15 minutes and I have to hard reset my phone 2 fix,We'd love to help you! We'd like to look into this further with you. Send us a DM to get started.,Wed Oct 25 12:46:31 +0000 2017,10,recurring_device_issues
234990,234991,170110,what’s wrong iOS 11. Can’t save an image from WhatsApp What’s wrong?,We would like to help as much as we can with your WhatsApp. Is that the only app you can’t save images from?,Thu Oct 05 13:25:00 +0000 2017,5,missing_photos
261785,261787,178340,My phone was at 56% 10 mins ago now it’s at 17 you really need to fix this fr,"We’d love to help. To start, what iPhone model and iOS version are you using? This article may help:",Thu Oct 05 21:48:00 +0000 2017,10,recurring_device_issues
2313127,2313128,670791,Adds new songs to iTunes. Go to add to iPod. Free space on iPod INCREASES by about 1GB. Adding music makes free space? Oh you mean it hasn't added the songs AND it has removed others and the album art from the songs it hasn't taken off. FANTASTIC.,We'd like to help. What kind of iPod do you have? Let us know in DM and we can continue to help there.,Sun Nov 12 22:52:00 +0000 2017,0,apple_music_issue
2076102,2076103,614006,IOS 11 has ruined battery life on IPhones! Fix this 💩❗️,We want to be sure you get the most out of your iPhone's battery. We can help! DM us and let us know which iPhone you're using.,Tue Oct 10 12:53:00 +0000 2017,7,battery_drain_after_update
2261772,2230723,650961,While doing something within the app. Most recent time was while typing an email.,"Got it. To do our best to help, can you tell us which device you are using the Maill app with? Do other apps do this as well?",Thu Oct 19 18:09:42 +0000 2017,4,all_apps_crashing
1181518,1181520,210824,"Every time i switch to another app my music is gone -,-",We'd be more than happy to look into it with you. Which device are you currently using?,Tue Oct 24 22:25:30 +0000 2017,0,apple_music_issue
2039654,2039655,603082,And what is up with this random a box every time I try to use the I️?!!!!,Thanks for reaching out! We’d be happy to address both issues with you. DM us your iOS version to proceed.,Tue Nov 07 20:49:00 +0000 2017,9,keyboard_autocorrect_bug
1833626,1833627,550046,"So my phone alarm doesn’t go off if my phones on silent, cheers for that",We'd like to look into this. Please join us in DM. Click here and provide us with the software version you're using:,Wed Oct 18 13:09:32 +0000 2017,10,recurring_device_issues
2960165,2960167,816988,"everytime I write the word it, it changes to I.T 😡😡😡😡😡 I have to go back and exit out of the suggestion it’s going to change to..... it’s like when the incident with the “I” happened not too long ago",We're happy to help. What is the current software version installed on your device? Let us know to continue.,Wed Nov 29 20:13:30 +0000 2017,9,keyboard_autocorrect_bug
1919568,1919569,571493,Updated my #iphone and #Apple Mac and now neither work properly. What’s going on?,That’s not the experience we want you to have. Let us know what kind of issues you’re having in DM. We’ll work with you there.,Thu Oct 26 14:28:33 +0000 2017,2,macos_update_issues
818588,818589,196310,Off to the store shortly. Not pleased about the popped screen. Battery expanded. They will make me pay for it,We'd like to look into this. Which country are you currently located in? Let us know in a DM:,Sun Oct 08 18:56:00 +0000 2017,1,account_and_store_issues
1795639,1795641,539563,I used to have a large keyboard on landscape view on iPhone 7Plus. Where is it now?,We'll be happy to assist. Do you have one-handed typing enabled? This link will explain how to turn it off:,Wed Oct 18 00:40:29 +0000 2017,10,recurring_device_issues
2349450,2349451,154448,iOS 11.1.1 on the iPhone X.,Has it been this way since purchasing the iPhone? Does the issue happen with more than one Bluetooth device? DM us back.,Mon Nov 13 16:59:29 +0000 2017,6,ios_update_issues
1476949,1476951,462931,iPhone 6s upgraded to 11.1. Still have to charge my phone twice a day. iOS 10 lasted full day with heavy usage. What do I do?,"We don't want to have these issues, so let's look into this. Do you see this service message?",Thu Nov 02 22:53:25 +0000 2017,7,battery_drain_after_update
2004304,2004305,592700,so y’all just not gon fix these boxes?,We'd be happy to help. We'd like you to try our steps here and see if they work for you: DM us any questions:,Sat Nov 04 01:45:31 +0000 2017,3,customer_service_complaint
2787825,2787826,778261,The battery is non existent and the iOS hasn’t stopped sucking since you released iOS 11,We'd like to assist you with this. Please join us in DM here and provide us with the software version that is currently running on your phone:,Tue Nov 21 19:21:30 +0000 2017,7,battery_drain_after_update
50088,50089,127218,"Can't update iPhone software, restarted phone and reconnected internet still not working",Let's look into this together. Which model of iPhone are you using? Here's a great guide to help:,Wed Nov 01 17:30:01 +0000 2017,8,software_update_issues
1022575,1022576,361970,Hey thanks for the “update.” Super rad. I’m typing this in slow motion because that’s how my phone runs now... #bettergochargeittoo,Please send us a DM with more details about your issue. Thanks.,Sun Oct 22 23:26:03 +0000 2017,8,software_update_issues
1232220,1232221,408996,Not sure all your reps are racist but William at the Ridge Hill Store just gave me the worst customer service I have ever experienced,"Let's look into this. Send us a DM with details about your experience, and we'll go from there.",Wed Oct 25 21:25:25 +0000 2017,3,customer_service_complaint
428741,428742,216975,"the worst update ever, the battery life is so short doesn’t even survive for half day... not happy at all",We're here to help out. Send us a DM and tell us more about what you've been experiencing.,Tue Oct 10 13:47:00 +0000 2017,8,software_update_issues
546627,546628,247111,Phone does can’t read what do I need to do,Check out this article and see if it's process helps to address this for you: Let us know if that helps and we'll continue from there.,Sat Dec 02 17:26:00 +0000 2017,10,recurring_device_issues
1522695,1522693,473166,"I would like to use the app ""pages"" on my iPad Mini, I can't now... What can I do?",Please reach out to our Pages Support here:,Sat Nov 04 01:31:00 +0000 2017,1,account_and_store_issues
1899981,1899982,566219,my pictures keep deleting and reloading every time I go into my photos. Can you help me please?,"We'll point you in the right direction. To best look into this, connect with an Advisor here:",Wed Oct 18 13:14:12 +0000 2017,5,missing_photos
1133182,1133183,387014,"Seems to be working now. FWIW, this was after putting in my billing zip code and last of my SSN",That's great. Glad this is working for you. Let us know if we can help with anything else.,Tue Oct 24 12:41:00 +0000 2017,4,all_apps_crashing
1408412,1408415,218378,Why is this appearing after beta gone public...,"If you're currently running an iOS beta, you would receive notifications as additional beta updates become available.",Wed Nov 01 22:37:48 +0000 2017,4,all_apps_crashing
1547585,1547586,261324,My god please fix iOS 11. Why tf doesn’t my speaker phone feature work? Y’all are killing me.,We're glad to work with you to find out what's going on with your speaker feature. DM us using the link below.,Mon Oct 30 14:38:00 +0000 2017,6,ios_update_issues
2151244,2151246,596181,"Hey , downloaded the new upgrade to fix my battery life like you suggested. My battery still sucks whole assholes and now my predicative texting is jacked up. Thanks.",We're happy to continue working with you to resolve this. Please send us a DM to continue.,Thu Nov 09 01:21:31 +0000 2017,7,battery_drain_after_update
1710778,1710738,515162,So lame😡 me too 😡,"We still want to help. Send us a DM, and we'll look into what's going on.",Tue Nov 07 01:30:38 +0000 2017,3,customer_service_complaint
1802374,1802375,541574,My phone just died 10% in 10 minutes without me even using it ios 11 is literally so garbage,"Great battery life is important, so let's get to the bottom of what you're seeing. Could you join us in DM to get started?",Fri Oct 13 12:57:52 +0000 2017,6,ios_update_issues
602394,566791,262993,Same here - hope 11.2.1 will come soon and fix this. No chance of solving this one with any of the usual tricks.,We'd like to learn more about this situation. Send us a DM with some more details to get started.,Sun Dec 03 21:54:25 +0000 2017,4,all_apps_crashing
1631219,1631220,499231,Flaw found post day light saving - time isn’t updated in the weather app. Please look into it.,Hey there! We'd like to lend a hand. Send us a DM and we'll take a look.,Sun Nov 05 19:52:55 +0000 2017,4,all_apps_crashing
2055110,2055109,340296,I do - however - iTiunes is not recognizing it.,We'd need to complete recovery mode steps to get the device recognized. The steps are here:,Thu Oct 19 01:01:26 +0000 2017,4,all_apps_crashing
1526125,1526126,473961,It’s been a whole day and and still haven’t fixed this issue with the letter i,We'll do all we can to help. Are you running iOS 11.1? Let us know in DM.,Fri Nov 03 21:47:31 +0000 2017,9,keyboard_autocorrect_bug
2427276,2427277,696952,I have had my iPhone SE for just over a year and I’m having issues with the speakers. can you advise me if I’m still covered?,"Hi there, we've received your DM and you'll receive a response shortly for assistance.",Tue Nov 14 20:08:00 +0000 2017,10,recurring_device_issues
1234733,1234734,409606,my battery was on the struggle but the day i update my phone it no longer turns on lol,Let's work to get your iPhone working again. Check out this link to try to power it on:,Wed Oct 25 18:28:29 +0000 2017,7,battery_drain_after_update
302642,302643,188216,why has the new update made my iPhone 7 Plus battery die quicker?,"That's certainly not behavior we'd expect, let's partner together in DM to investigate.",Fri Oct 06 21:57:00 +0000 2017,7,battery_drain_after_update
628036,628037,268755,All of these tips had already been used. Still terrible battery life!,"Thanks for giving those tips a shot. Send us a DM with the country you're currently located in, and we'll continue from there.",Tue Nov 14 20:48:28 +0000 2017,7,battery_drain_after_update
2898993,2898994,588080,I cant get my imessage to sync on my mac for the life of me. i can receive messages but they won't send. keeps giving me the red error. Ive looked all over the net and no fix. anyone else having this issue?,We'll be happy to look into this. DM us which macOS version you're using and we'll go from there.,Tue Nov 28 17:37:01 +0000 2017,4,all_apps_crashing
1100800,1100801,379723,That last iPhone update is horrendous. Everything quits every second. Ugh!,Have your device performing as expected is crucial. We'd be happy to look into this with you. Can you provide us which iOS version is on your device? This can be located in Settings &gt; General &gt; About &gt; Version.,Sat Nov 25 15:36:33 +0000 2017,8,software_update_issues
2076325,2076326,614078,#iOs11 is dreadful on my poor #iPhone6 big thanx,"We'd like to see if we can help with your iPhone. To get started, DM us more info about what's going on. We'll meet you there.",Tue Oct 10 13:54:00 +0000 2017,6,ios_update_issues
1371901,1371902,407855,"Hi , I want to cancel a subscription on iTunes but I just passed the deadline. Is it possible to still gain a refund?",Thanks for reaching out. We'd recommend reaching out to our experts at the iTunes Store. Click here:,Fri Oct 27 23:46:54 +0000 2017,1,account_and_store_issues
2018467,2018468,596935,i updated my phone at 1:30 this morning and this mf already acting wack.. we’re on to your conspiracy 😐,We're happy to help with issues experienced after updating. DM us details of what's going on &amp; we'll do our best to help.,Sat Nov 04 21:55:27 +0000 2017,8,software_update_issues
2454539,2454540,325840,Best app or Website to get live wallpapers from?,We'd recommend searching the App Store for the app that's best for you. This can help with how to change your iPhone wallpaper: Please feel free to DM us with any additional questions.,Wed Nov 15 03:34:00 +0000 2017,5,missing_photos
94873,94874,136620,hey after I 've installed macOS High Sierra I have problem with keyboard's input language. When I have turned it to Greek it automatically changes back to English. I 've tried all solutions recommended but with no success.,"We want to help with this. In DM, please let us know the steps you've tried so far to resolve this.",Thu Nov 30 15:51:00 +0000 2017,2,macos_update_issues
2580543,2580544,302308,Anyone else have trouble with updating Apps in the App Store since installing #iOS11? All mine just sit here like this and refuse to start updating.,We're here to help! Please DM us more details and we can assist further.,Thu Nov 16 22:35:01 +0000 2017,6,ios_update_issues
2279232,2279234,662664,downloaded fix for “I” issue and now I can’t send email. The email comes in but won’t send(which worked before) What’s up with that?!,"We'd like to help out. Since this occurred have you check your outgoing settings? Also, is this for a specific account added or does it occur with any? Let us know and we'll continue.",Sat Nov 11 19:16:30 +0000 2017,4,all_apps_crashing
2779311,2779309,776311,"How to solve some. Sorry, but I will not get into that site.",Can you tell us what you need assistance with? We're glad to assist you. You can send us a DM.,Tue Nov 21 16:50:38 +0000 2017,3,customer_service_complaint
2756835,2756836,771551,so now there’s a problem when sharing pictures via ANY APP! when are you going to release a bugs-free iOS version?,"Why don't we work together and see about getting that solved? You mentioned trouble with sharing images. Meet up with us in DM and let us know more details, and we'll get started on some solutions.",Tue Nov 21 02:32:00 +0000 2017,5,missing_photos
1976916,1976917,585415,"Ever since I’ve updated to iOS 11.0.3, my phone keeps freezing / lagging and the battery just drains. Do not update!",We'd be happy to look into this with you more in detail. Please reach out in DM and we'll get started.,Wed Oct 18 18:11:02 +0000 2017,6,ios_update_issues
2871687,2871689,797355,Hey can you help please?,"We'll certainly do our best. Which software version is installed? Tap Settings &gt; General &gt; About to find out. Meet up with us in DM to let us know, please.",Tue Nov 28 03:09:00 +0000 2017,3,customer_service_complaint
2023163,2023166,598345,#ios11update I got iPhone rather than android to prevent daily rebooting. My 6s plus requires daily reboots now. Thanks,Thanks for contacting Apple. Can you please tell us which version of iOS you are currently running?,Wed Oct 18 21:09:02 +0000 2017,10,recurring_device_issues
1266514,1266515,416545,Bruh wtf is wrong with my Apple Music wont add new music. if yalls don’t fix I’m switching back to,"We want to get your Apple Music working again. To start, can you tell us which iPhone and iOS version you're using?",Thu Oct 26 12:55:01 +0000 2017,0,apple_music_issue
798860,798858,188205,yes i’ve done all these steps with support on call. will the OS keep running my battery down or will this get better?,DM us and we'll be happy to continue to work with you there.,Thu Oct 12 16:12:41 +0000 2017,7,battery_drain_after_update
208193,208194,165250,new upgrade to iOS 11 sucks. Even more of my apps are snagging and now my email won’t load 😢 Wish I’d never upgraded.....,"We're here to help. So we can look into this with you, can you please message us in DM?",Thu Oct 05 00:32:29 +0000 2017,6,ios_update_issues
1445564,1445566,455444,Just woke up and my phone is already on 73%. you’re doing big bad for real,We want to help. Can you tell us which iOS version you have?,Thu Nov 02 15:50:36 +0000 2017,10,recurring_device_issues
1973712,1973713,584519,11.1 bug...,"We'd love to help. Please DM us, and explain which steps you're taking and the exact nature of the issue.",Wed Nov 01 12:49:00 +0000 2017,6,ios_update_issues
1857865,1857863,555554,This says I wud need to do a hard device reset 🙀.... leme rethink!!,Let us know if we can be of any further assistance.,Thu Oct 19 18:19:37 +0000 2017,4,all_apps_crashing
481848,481850,229534,"It’s true, my iphone 6 suddenly started acting out after a new iphone came out. And I got this phone this year 😂","We're here to help. To get started, let us know what issue you're experiencing with your iPhone.",Fri Dec 01 13:49:00 +0000 2017,10,recurring_device_issues
371471,371472,203982,This should be a feature that can be turned off in settings. #Apple #iOS11 #iOS #securityissue #WiFi #Bluetooth #ChangeiOS11,"To completely disable Wi-Fi and Bluetooth for all networks and devices, go to Settings &gt; Wi-Fi or Settings &gt; Bluetooth.",Sun Oct 08 22:46:57 +0000 2017,6,ios_update_issues
925079,925077,339522,I'm using an iPhone 6 and how do you figure out what OS version is being used?,Check out the following article for guidance on this:,Tue Oct 10 22:09:29 +0000 2017,10,recurring_device_issues
1539288,1539289,477134,Why are my I’s question marks?,We want to help out with this. Take a look here:,Sat Nov 04 01:52:00 +0000 2017,9,keyboard_autocorrect_bug
284925,284923,183880,"eventually returns back to normal, time taken varies home button haptic work but phone is totally unresponsive",Does restarting the phone help at all?,Fri Oct 06 20:32:33 +0000 2017,10,recurring_device_issues
994520,994517,355568,Keeping the wi fi on when I'm out makes the phone wast even more battery.,Which model do you have and is iOS 11.0.3 the version installed? Tried any steps so far? Please DM us here:,Sun Oct 22 18:13:46 +0000 2017,7,battery_drain_after_update
1967257,1967258,582964,"iOS 11.0.3 is the worst iOS, The battery is draining fast! Send the new update ASAP!!!!","Hey, we can offer some suggestions regarding the battery life. Meet us in DM, and we'll work together from there.",Tue Oct 31 13:23:28 +0000 2017,6,ios_update_issues
148141,148142,149697,"When someone calls me, the contact picture is small, not full screen like it used to be. iPhone 8, ios 11.1.2",Is this the same contact photo you used in the past when it appeared as a full size? Have you tried removing the contact picture and then re-adding it?,Thu Nov 23 18:23:27 +0000 2017,6,ios_update_issues
92532,92533,136037,Absolute shock the iPhone 8 &amp; X come out and my 7 starts shutting down on 30% battery you are dirty eyed boys,We certainly understand wanting to have your battery life last as long as expected and we'll be happy to help. Reach out to us in DM &amp; let us know which iOS version is installed as well as some more info about the iPhone unexpectedly shutting down. We're happy to help!,Thu Nov 30 15:42:00 +0000 2017,7,battery_drain_after_update
2031488,2031489,600698,"As soon as I download the new Software, my iPhone 6 dies at 40%. What gives? Honestly?",We know how important it is to have reliable battery life. Does this occur every time at 40%? Please DM us so we can help.,Tue Nov 07 13:42:26 +0000 2017,10,recurring_device_issues
242577,242579,173620,none of my photos have went onto my new iPhone device eventhough they were backed up and I’ve tried everything I know of m??,You came to the right place! Did you back-up your data with iCloud or iTunes? See if this helps:,Wed Oct 04 20:55:00 +0000 2017,5,missing_photos
909812,909813,336101,"Seriously , my iPhone’s heating up again,battery life has gone from 88% to 62% in a blink of an eye! Keypad freezing etc etc 😡😤 #Fedup",Send us a DM so we can help with your iPhone.,Tue Oct 10 15:37:31 +0000 2017,7,battery_drain_after_update
1821756,1821757,144220,Am I ever going to get a response? My computer is getting to be almost unusable after installing Sierra.,We apologize about the delay in our response. Are newly created calendar entries affected by this behavior? Let us know via DM.,Mon Oct 16 19:40:30 +0000 2017,2,macos_update_issues
2695070,2695072,293275,Bought a new iPhone from last night and immediately updated the OS. I’m still getting A ? instead of I 😭 Help meeee.,We're here to help! Congratulations on the new iPhone! Are you seeing it when you type or in past messages / messages from other people? Let us know in DM.,Sun Nov 19 18:09:47 +0000 2017,8,software_update_issues
689299,689301,284707,"I’m experiencing lag issues when typing in Messages on my iPhone 8 Plus on 11.1.2. Every time I come to the end of a line and it transitions to the next one, it lags.","We'd love to assist you with this. Have you tried restarting your phone to see if the issue continues? If not, let's follow the steps here:",Thu Nov 23 14:55:30 +0000 2017,6,ios_update_issues
1919739,1919740,571538,"hi, why my Apple Watch notifications looks like developer mode on all aplications?",Thank you so much for reaching out to us about the app icon missing there. Go ahead &amp; reach out to us in DM &amp; we'll continue there.,Thu Oct 26 14:58:36 +0000 2017,4,all_apps_crashing
2303194,2303195,356802,where I can file a bug on iOS 11.1? Lightning SD card reader no longer works on iOS 11. No import dialog showing from photos app. It previously worked on older iOS versions. I’ve rebooted and tried other cards. No luck. Please fix.,"Thanks for reaching out. We'll take a look into this for you. Please send us a DM, and we'll get started.",Sun Nov 12 19:00:00 +0000 2017,6,ios_update_issues
1048079,1048078,367715,I’ve now tried this but the problem is persisting. What does the ! icon actually mean?,Let's move to DM where we can continue to work together in more detail. Click the link when you are ready to begin.,Sat Oct 14 20:47:00 +0000 2017,4,all_apps_crashing
1014889,1014890,359545,are you listening ? My 6 has also become slow after iOS 11.0.3,That is not expected. We'd like to help. DM us some more details of your issues and we can work together.,Sun Oct 22 18:49:25 +0000 2017,6,ios_update_issues
884980,884981,131497,"hello, am I able to hand in another iPhone and pay money on top for a new model?",We'd be happy to look into that with you. DM us with which country you're located in.,Fri Oct 20 22:36:26 +0000 2017,1,account_and_store_issues
1846449,1846450,553060,My phone barely functions at all since #ios11update PLEASE HELP!,We'd like to help you with any issues that you're having with your phone. What exactly seems to be going on?,Thu Oct 19 17:55:29 +0000 2017,6,ios_update_issues
2970302,2970303,819302,Second time in 2 days my iPhone X (iOS 11.2) starts freezing and then when I long-press side button calls 911 on its own,"That's not the experience we want you to have with this device. We want to ask a few questions in order to get to the bottom of this, and keep you up and working. Please meet us in DM with as much detail as possible of the issue.",Wed Nov 15 16:56:33 +0000 2017,10,recurring_device_issues
1473304,1473305,461985,"I paid too much for this damn phone for me to be seeing question marks in boxes, I want it fixed NOW.","Let's work on this together. To start, please DM us with the model iPhone and exact iOS version you're using.",Fri Nov 03 01:43:56 +0000 2017,9,keyboard_autocorrect_bug
2420067,2420069,695202,"it's always says there is an error updating the phone, but i have storage",Thanks for clarifying. What is the error message that you see?,Sat Nov 25 22:42:27 +0000 2017,8,software_update_issues
850666,850667,322094,"updated to ios 11.0.2 now my phone is frozen!cant restart/turn off, its jut stuck! cant use/click on any icons, nothing works?",Let's get your iPhone back up and running. Send us a DM and we'll take a look from there.,Mon Oct 09 13:42:34 +0000 2017,6,ios_update_issues
2185525,2185526,640063,This new IOS update...not feeling it. Constant freezing and being slow IS NOT an update. Also the “?” Replacing the “I” isn’t cool either,We totally understand. Please check out the following article for the latest update:,Thu Nov 09 18:19:31 +0000 2017,8,software_update_issues
2286248,2286247,664340,"Exactly. I've tried updating, reinstalling, stopping service and connecting again. Always with Apple cable. Tried to update everything and can't sync/recognize it. Although I can still manage the pictures through Windows.",Got it. What version of Windows and iTunes are you running?,Sun Nov 12 03:37:00 +0000 2017,5,missing_photos
450352,450353,221753,please tell me you’re working on an iOS fix for red eye pictures with the iPhone X?! All this money on the best smart phone camera and getting red eye in pictures. I’m not particularly happy,We'd like to get you in touch with our Photos group as they'd have more tools and resources to further troubleshoot this with you:,Thu Nov 30 21:36:30 +0000 2017,5,missing_photos
2397996,2397997,690126,MY IPHONE 8 just randomly caught fire WTF I NEED ANSWERS,We'd like to help with your iPhone 8. DM us your current location and we'll get started.,Tue Nov 14 13:38:47 +0000 2017,10,recurring_device_issues
225125,225123,169778,Iphone6 Nothing happens when I try to download from the iTunes Store. Literally nothing. The spinner thing just spins and burns my battery out,"Got it, thanks! So we can look closer into this with you reach out to us in DM using the link below, and we'll continue from there.",Sat Nov 25 03:23:50 +0000 2017,10,recurring_device_issues
447313,447316,220958,No eye have not. Good point! Let me do that now.,Let us know if that resolves the issue for you.,Thu Nov 30 20:13:00 +0000 2017,3,customer_service_complaint
1014884,1014885,360123,"hey guys, can you point me to any articles that explain “updating the Home Hub software”? I can seem to find anything relevant","Is this in regards to HomeKit? Send us a DM with more details, and we'll be happy to help.",Sun Oct 22 18:50:57 +0000 2017,8,software_update_issues
2152125,2152126,632411,"i would like to discuss the issues with facetime, please hit my dm asap. thank you xoxo",We're glad to help with any issues you're experiencing! It sounds like your FaceTime calls disconnect if you open the Camera app. Is this correct? Please DM us directly and let us know which device and software you're using to continue from here.,Sun Nov 26 13:35:00 +0000 2017,3,customer_service_complaint
1141000,1141001,388579,since update to 11: 12 call failures 9 unupdated emails Every video out of sync with audio Slow loading Battery sucks,Thanks for reaching out. We'd like to address these items with you. DM us to get started.,Tue Oct 24 15:43:28 +0000 2017,7,battery_drain_after_update
42629,42631,125422,when are y’all gonna fix this “i️” thing ?,We want to help. Which device are you using and which iOS version is installed currently?,Wed Nov 01 15:50:00 +0000 2017,9,keyboard_autocorrect_bug
993396,993394,355326,My iPhone just dead after ask to do Reset All Settings. I did this because it draining battery 1% per minute. I’m not want lose my U2 photos,Let us know in DM whether you've had a chance to attempt a force restart of the iPhone. Restart your iPhone:,Sun Oct 22 17:25:31 +0000 2017,7,battery_drain_after_update
2237342,2237343,652425,My mac has been on this now for the past 15 minutes. This can’t be normal.,"We're here to assist. Has the progress bar or estimated time remaining changed, or is frozen at a quarter of the way and about 43 minutes remaining?",Fri Nov 10 18:36:00 +0000 2017,2,macos_update_issues
1991323,1991324,589327,Why does my phone do this “. I️ am upset “,We'd like to gather some more information for better troubleshooting. Can you DM us the exact version of iOS you're on? Thanks.,Fri Nov 03 03:15:52 +0000 2017,10,recurring_device_issues
946676,946675,344482,Didn’t have these issues prior to installing update. I know others with same issue of phone bogging down since update,"Thanks for the details. Let's meet in DM to collect more information, please.",Sun Oct 22 00:36:29 +0000 2017,8,software_update_issues
1672690,1672691,509077,my apps are taking forever to update.,We’d love to help. Does the issue persist with Wi-Fi and cellular data? Have you had a chance to restart the device?,Sat Oct 28 22:49:52 +0000 2017,8,software_update_issues
772787,772791,304603,"So has released iOS 11.0.3, and audio streaming still doesn’t work. Constant disappointment. Come on, get this fixed. #ios11","We'd like to know more to help. Where are you attempting to stream from? Also, which device does this occur on?",Thu Oct 12 01:01:28 +0000 2017,6,ios_update_issues
720509,720510,292441,"Thank you Apple, I’m still having issue seeing other people’s emojis on Twitter.","We want to help. DM us if you can use the new emoji's and if they work in other apps, like Messages. We'll help there.",Mon Nov 06 02:18:54 +0000 2017,9,keyboard_autocorrect_bug
1524167,1524169,473512,Dear IOS 11 has truly ruined my iPhone 6s #sos #sendhelp,We've got you. What type of issues are you having?,Fri Nov 03 21:19:00 +0000 2017,6,ios_update_issues
2053332,2053333,607250,anyone else having trouble with their iOS 11 lock screen clock disappearing? Can’t see any notifications but I can hear when I get them. Only fix is powering off and on.,"The Lock Screen is very convenient for checking the time, and we'll figure this out. Which iOS version is installed? DM us:",Fri Oct 06 02:42:00 +0000 2017,6,ios_update_issues
2408538,2408540,692576,"hi there, could you give me some assistance, here?",We're here to help with your Apple needs. What can we assist with today?,Tue Nov 14 16:03:02 +0000 2017,3,customer_service_complaint
1586312,1586313,488027,"Hi, the reservations (iPhone X) for today was supposed to start at 6:00 AM on Mexico. Do you know when will be available?",You can reach out to the Online Store Team for your region using the contact details here:,Sat Nov 04 17:51:00 +0000 2017,1,account_and_store_issues
1947423,1947425,578673,my debit card that has money on it and has worked for years keeps saying declined now - working on everything else HELP 😫😫,We're here for you. To get started let's try the steps listed in our article here:,Mon Oct 30 13:29:01 +0000 2017,1,account_and_store_issues
487927,487925,231137,the latest 11.1.2,"Are you using the original Music app on your iPhone? When your iPhone restarts, do you see the Apple logo or a spinning gear? Let us know in DM.",Fri Dec 01 16:48:03 +0000 2017,6,ios_update_issues
59596,59597,129594,What does this mean Has anyone had this come up before ?? #Apple #iphone #ismyphonegoingtoexplode,We're here to help. Send us a DM and we can look into this for you.,Wed Nov 01 20:55:00 +0000 2017,10,recurring_device_issues
1989052,1989053,588702,Hi . Bought an #iphone8 from less than 3 weeks ago and screen has already cracked without any unusual use :-(,Let's take a look at the situation. Please meet us in DM and we'll get you pointed in the right direction.,Thu Nov 02 13:55:08 +0000 2017,10,recurring_device_issues
1889100,1889101,563360,"I’ve got an iPhone 8 and in the last two days the battery is draining like crazy. Went to bed with 100%, woke up with 35%",Let’s work together to get this addressed. Could you let us know more details via a DM? We’ll go from there.,Sun Oct 22 14:03:26 +0000 2017,7,battery_drain_after_update
